<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,60,20240503,030000,59060.02,59130.51,58817.2,59035.35,1918.2386504722,0
BTC.V,60,20240503,040000,59035.35,59496.95,59008.13,59318.23,2183.8048834583,0
BTC.V,60,20240503,050000,59318.23,59923.79,59265.1,59550.9,3036.3387162316,0
BTC.V,60,20240503,060000,59550.91,60006.19,59511.84,59728.06,2622.0568254045,0
BTC.V,60,20240503,070000,59728.06,59842.54,59549.19,59604,1427.0173178132,0
BTC.V,60,20240503,080000,59604,59626.07,59469.49,59527.37,1314.3521172124,0
BTC.V,60,20240503,090000,59528.04,59579.95,59237.46,59262.25,1591.5441773312,0
BTC.V,60,20240503,100000,59259.48,59427.16,59074.01,59191.33,2257.206784312,0
BTC.V,60,20240503,110000,59191.32,59387.99,59136.49,59225.68,1194.5524071861,0
BTC.V,60,20240503,120000,59229.51,59575.48,59196.7,59479.76,1371.6732998959,0
BTC.V,60,20240503,130000,59477.54,59483.66,58857.42,59039.41,2251.061404172,0
BTC.V,60,20240503,140000,59039.42,59415.31,58871,59285.73,2001.6565694273,0
BTC.V,60,20240503,150000,59286.35,60769.79,58989.41,60643.33,10172.200897383,0
BTC.V,60,20240503,160000,60634.33,61800,60515.48,61694.44,12413.3504161,0
BTC.V,60,20240503,170000,61694.27,62117.15,61376.73,61630.49,7355.58265292,0
BTC.V,60,20240503,180000,61630.49,61811.88,61347.34,61692.94,5070.365028719,0
BTC.V,60,20240503,190000,61718.01,62163.13,61555.35,61696.65,4460.556583537,0
BTC.V,60,20240503,200000,61698.65,61971.15,61560.73,61818.82,2245.7038107823,0
BTC.V,60,20240503,210000,61818.83,61999.01,61706.72,61840.28,1782.8182776732,0
BTC.V,60,20240503,220000,61828.37,62118.49,61609.46,62088.2,3631.03367782,0
BTC.V,60,20240503,230000,62083.5,63230.78,61994.45,62927.67,7096.8178398071,0
BTC.V,60,20240503,235900,62943.76,62966.75,62393.76,62753.76,2290.4098664861,0
BTC.V,60,20240504,010000,62775,63028.06,62664.7,62806.28,2687.8516008975,0
BTC.V,60,20240504,020000,62807.86,63358.32,62793.71,62905.28,2680.539321915,0
BTC.V,60,20240504,030000,62905.27,63193.26,62786.75,63105.44,1965.3965364914,0
BTC.V,60,20240504,040000,63105.44,63579.33,62813.19,62869.23,3126.8153422788,0
BTC.V,60,20240504,050000,62869.22,62913.21,62577.14,62712.25,1838.85998264,0
BTC.V,60,20240504,060000,62712.25,62895.84,62675.79,62737.79,1268.4041004949,0
BTC.V,60,20240504,070000,62732.27,63205.08,62699.79,63076.04,1851.5799500255,0
BTC.V,60,20240504,080000,63078.21,63467.13,62974.37,63401.76,1501.8328243541,0
BTC.V,60,20240504,090000,63407.81,63407.81,62922.63,62983.29,1234.2257347771,0
BTC.V,60,20240504,100000,62983.29,63142.03,62891.11,62970.99,1401.6557431948,0
BTC.V,60,20240504,110000,62958.53,63238.44,62936.34,63172.32,1218.4040319578,0
BTC.V,60,20240504,120000,63172.33,63310.76,63059.96,63184.64,1117.3817624218,0
BTC.V,60,20240504,130000,63184.65,64487.65,63113.18,64444.77,4742.8625351591,0
BTC.V,60,20240504,140000,64426.71,64542.17,63674.09,63880.71,3972.1099837636,0
BTC.V,60,20240504,150000,63880.97,64105.03,63766.17,64072.75,1977.9207035209,0
BTC.V,60,20240504,160000,64072.76,64164.6,63455.66,63739.56,2660.4758418062,0
BTC.V,60,20240504,170000,63739.57,63968.79,63562.99,63831.84,1410.7670665014,0
BTC.V,60,20240504,180000,63831.85,63858.76,63452.69,63621.25,1495.2547434906,0
BTC.V,60,20240504,190000,63632.79,63737.22,63410.13,63687.47,1874.822418657,0
BTC.V,60,20240504,200000,63687.48,63769.99,63327.55,63467.12,2082.8739380128,0
BTC.V,60,20240504,210000,63457.29,63748.51,63404.43,63647.46,884.2748629294,0
BTC.V,60,20240504,220000,63647.45,64022.19,63540.41,63925.64,1222.3090770597,0
BTC.V,60,20240504,230000,63948.17,64227.34,63856.3,63867.74,1175.9897246112,0
BTC.V,60,20240504,235900,63867.74,64112.51,63553.19,63908.58,1301.2802606618,0
BTC.V,60,20240505,010000,63913.51,63951.67,63586.36,63620.27,875.6667072101,0
BTC.V,60,20240505,020000,63620.28,63935.75,63612.35,63896.4,696.6382974016,0
BTC.V,60,20240505,030000,63898.43,64193.33,63428.05,63519.04,2359.3584213685,0
BTC.V,60,20240505,040000,63521.91,63588.27,62858.18,63323.69,2982.7991407414,0
BTC.V,60,20240505,050000,63323.7,63431.38,63147.58,63149.92,1074.7061029357,0
BTC.V,60,20240505,060000,63149.92,63280.04,63017.38,63244.15,866.9467561224,0
BTC.V,60,20240505,070000,63244.15,63434.25,63241.83,63352.79,755.17725551109,0
BTC.V,60,20240505,080000,63352.79,63501.17,63150.34,63219.89,758.3126695237,0
BTC.V,60,20240505,090000,63219.25,63463.86,63169.59,63388.53,598.7170463522,0
BTC.V,60,20240505,100000,63388.54,63962.77,63367.7,63743.23,1675.6292213598,0
BTC.V,60,20240505,110000,63743.24,63931.67,63547.15,63673.08,1669.2987739065,0
BTC.V,60,20240505,120000,63673.08,63748.29,63556.64,63681.69,791.1086897202,0
BTC.V,60,20240505,130000,63681.69,63853.27,63568.45,63699.31,726.1080925734,0
BTC.V,60,20240505,140000,63699.31,63947.39,63628.81,63865.38,1067.4448757881,0
BTC.V,60,20240505,150000,63865.37,63889.74,63644,63737.43,793.9117830371,0
BTC.V,60,20240505,160000,63737.44,64281.2,63630.47,64131.46,2683.4387024745,0
BTC.V,60,20240505,170000,64131.46,64155.77,63763.13,64107.06,1227.6771095152,0
BTC.V,60,20240505,180000,64107.05,64619.57,63999.61,64426.07,3912.456035772,0
BTC.V,60,20240505,190000,64433.22,64547.22,64198.35,64320.51,1935.88051627,0
BTC.V,60,20240505,200000,64326.49,64481.79,64161.97,64218.37,1287.118817118,0
BTC.V,60,20240505,210000,64223.78,64255.19,63822.9,63944.76,1439.4139178936,0
BTC.V,60,20240505,220000,63944.76,64011.51,63854.28,63886.98,619.8798768403,0
BTC.V,60,20240505,230000,63886.98,63886.98,63592.38,63745.14,1094.5681677342,0
BTC.V,60,20240505,235900,63745.15,63876.06,63607.01,63876.06,674.2054356191,0
BTC.V,60,20240506,010000,63876.07,63896.33,63711.33,63865.76,506.2417107081,0
BTC.V,60,20240506,020000,63865.76,64233.29,63831.09,64018.39,1125.4108557531,0
BTC.V,60,20240506,030000,64026.27,64349.12,64016.78,64223.79,916.0001902476,0
BTC.V,60,20240506,040000,64223.8,64470.79,64070.35,64158.76,1298.10181172,0
BTC.V,60,20240506,050000,64158.76,64229.94,63831.82,63831.82,1325.9916029641,0
BTC.V,60,20240506,060000,63831.82,63941.06,63715.73,63870.43,989.1390950472,0
BTC.V,60,20240506,070000,63869.79,64189.2,63773.19,64169.85,1125.7509195335,0
BTC.V,60,20240506,080000,64169.85,64334.8,64039.85,64185.64,1207.7182895523,0
BTC.V,60,20240506,090000,64185.65,64463.25,64137.92,64231.95,1303.5772619467,0
BTC.V,60,20240506,100000,64228.54,64574.57,64153.21,64542.68,1931.2559550582,0
BTC.V,60,20240506,110000,64542.73,65500,64463.81,65144.34,5835.817840552,0
BTC.V,60,20240506,120000,65144.34,65360.03,65109.8,65164.25,1781.0583660936,0
BTC.V,60,20240506,130000,65164.25,65274.35,63819.89,64009.72,5626.025436046,0
BTC.V,60,20240506,140000,64009.09,64365.18,64006.06,64209.98,2233.191576129,0
BTC.V,60,20240506,150000,64209.98,64326.28,63344.99,63594.64,5265.239898078,0
BTC.V,60,20240506,160000,63594.64,63993.2,63456.36,63873.2,3811.6015622228,0
BTC.V,60,20240506,170000,63873.19,64232.34,63225.84,63295.28,4276.399225229,0
BTC.V,60,20240506,180000,63290.5,63735.56,62916.03,63637.1,4665.9388601641,0
BTC.V,60,20240506,190000,63637.09,63752.05,63081.93,63193.41,2208.658047052,0
BTC.V,60,20240506,200000,63191.8,63507.37,62967.94,63162.9,2432.7470912993,0
BTC.V,60,20240506,210000,63174.06,63527.82,62964.78,63404.54,2137.9904220479,0
BTC.V,60,20240506,220000,63395.37,63402.9,62699.25,63206.72,3355.56822997,0
BTC.V,60,20240506,230000,63206.72,63399.89,63038.07,63308.04,1262.3849190182,0
BTC.V,60,20240506,235900,63301.95,63604.22,63301.95,63551.56,994.4439974594,0
BTC.V,60,20240507,010000,63542.85,63570.64,63408.68,63494.4,589.5635148854,0
BTC.V,60,20240507,020000,63494.39,63494.4,63134.22,63163.92,1104.0997040634,0
BTC.V,60,20240507,030000,63163.92,63658.39,62961.25,63537.81,2116.761958406,0
BTC.V,60,20240507,040000,63537.82,63957.59,63473.03,63885.49,2261.8001414345,0
BTC.V,60,20240507,050000,63885.5,63942.47,63612.28,63691.29,945.6273834769,0
BTC.V,60,20240507,060000,63691.29,63722.32,62840.88,63238.24,2493.8036394385,0
BTC.V,60,20240507,070000,63249.16,63463.59,63090.88,63459.29,1015.5165467594,0
BTC.V,60,20240507,080000,63459.28,63719.9,63239.49,63562.2,1597.5482542841,0
BTC.V,60,20240507,090000,63562.2,63717.93,63393.01,63626.36,1442.404527003,0
BTC.V,60,20240507,100000,63626.36,63843.62,63556.22,63672.88,1145.4386093708,0
BTC.V,60,20240507,110000,63672.87,64408.45,63599.31,64232.63,2928.9824508044,0
BTC.V,60,20240507,120000,64232.64,64362.7,64064.34,64119.35,1185.1569601922,0
BTC.V,60,20240507,130000,64119.35,64169.26,63752.55,64088.93,1684.0025308932,0
BTC.V,60,20240507,140000,64088.93,64124.69,63363.71,63491.8,2029.3888895733,0
BTC.V,60,20240507,150000,63496.13,63773.09,63474.36,63663.67,1141.4123867119,0
BTC.V,60,20240507,160000,63663.67,63712.86,63119.52,63206.76,1782.01840258,0
BTC.V,60,20240507,170000,63208.74,63992.32,63063.74,63985.43,2258.0555864076,0
BTC.V,60,20240507,180000,63982.46,64305.52,63575.38,63737.94,3087.4906577226,0
BTC.V,60,20240507,190000,63737.93,63895.46,63482.37,63632.72,1253.9057262235,0
BTC.V,60,20240507,200000,63632.72,63655.49,63310.28,63388,1245.07175589,0
BTC.V,60,20240507,210000,63387.99,63389.71,62792.46,63161.77,2901.1167513737,0
BTC.V,60,20240507,220000,63161.77,63260.34,62952.38,63051.27,1168.887581817,0
BTC.V,60,20240507,230000,63051.17,63187.46,62880.31,62969.28,946.44502180358,0
BTC.V,60,20240507,235900,62969.27,63157.7,62833.74,63072.12,961.80001273155,0
BTC.V,60,20240508,010000,63081.52,63122.34,62753.92,62849.03,1715.6721786181,0
BTC.V,60,20240508,020000,62849.03,62864.18,62263.49,62312.08,3234.485679484,0
BTC.V,60,20240508,030000,62312.07,62711.13,62109.76,62584.76,2046.75823001,0
BTC.V,60,20240508,040000,62589.73,62712.11,62423.13,62521.56,1280.9531954659,0
BTC.V,60,20240508,050000,62521.56,62841.49,62521.56,62752.47,1152.4013226608,0
BTC.V,60,20240508,060000,62747.24,62962.44,62579.87,62885.82,1131.1623583064,0
BTC.V,60,20240508,070000,62885.82,63012.65,62352.52,62512.65,1437.7770663775,0
BTC.V,60,20240508,080000,62512.65,62746.22,62358.23,62606.43,747.0233603628,0
BTC.V,60,20240508,090000,62606.44,62698.34,62124.31,62492.86,1654.4743633584,0
BTC.V,60,20240508,100000,62492.85,62589.86,62065.2,62198.58,1410.8448044524,0
BTC.V,60,20240508,110000,62200.53,62415.13,62036.55,62367.85,1431.3848636039,0
BTC.V,60,20240508,120000,62363.8,62412.5,62074.24,62294.52,1502.1020008148,0
BTC.V,60,20240508,130000,62294.53,62511.57,62256.11,62443.18,1030.9512239662,0
BTC.V,60,20240508,140000,62443.19,62499.5,62129.02,62233.36,1015.4678563417,0
BTC.V,60,20240508,150000,62239.04,62442.52,62087.54,62233.78,1114.4266801437,0
BTC.V,60,20240508,160000,62221.78,62400.03,61765.15,62329.42,2721.5300519774,0
BTC.V,60,20240508,170000,62344.48,62809.14,62141.46,62583.06,2163.5833264623,0
BTC.V,60,20240508,180000,62587.17,62587.18,61908.43,62252.53,2727.988970978,0
BTC.V,60,20240508,190000,62254.8,62427.59,61980.17,62427.58,1501.6360046688,0
BTC.V,60,20240508,200000,62427.59,62671.8,62351.23,62581.05,1442.2591301449,0
BTC.V,60,20240508,210000,62581.05,62744.3,62430.03,62496.09,981.7937090726,0
BTC.V,60,20240508,220000,62496.09,62529.32,61936.41,62158.93,1663.3980177262,0
BTC.V,60,20240508,230000,62156.55,62225.81,61443.54,61558.09,2766.649247368,0
BTC.V,60,20240508,235900,61557.7,61746.08,61376.06,61466.89,1563.1501830216,0
BTC.V,60,20240509,010000,61466.89,61549.15,61083.72,61230.81,2159.1858354776,0
BTC.V,60,20240509,020000,61230.18,61254.27,60862.44,61169.27,2396.1078649545,0
BTC.V,60,20240509,030000,61155.5,61441.71,61118.05,61373.6,851.0693072219,0
BTC.V,60,20240509,040000,61373.61,61535.29,61364.22,61517.99,822.1146268556,0
BTC.V,60,20240509,050000,61529.69,61662.83,61457.75,61632.57,851.4865303507,0
BTC.V,60,20240509,060000,61633.2,61774.84,61391.31,61648.95,1020.6295564659,0
BTC.V,60,20240509,070000,61648.94,61728.48,61395.25,61479.75,950.6028000391,0
BTC.V,60,20240509,080000,61479.75,61695.47,61411.88,61547.37,799.4994806929,0
BTC.V,60,20240509,090000,61547.37,61748.47,61499.31,61584.58,752.7057868997,0
BTC.V,60,20240509,100000,61584.59,61616.56,61111.11,61221.91,1234.7457023775,0
BTC.V,60,20240509,110000,61221.91,61415.11,61110.82,61278.73,1081.9974587652,0
BTC.V,60,20240509,120000,61278.73,61323.89,60893.38,61257.82,1779.0149131599,0
BTC.V,60,20240509,130000,61261.8,61293.54,60769.07,60776.46,1584.2401049701,0
BTC.V,60,20240509,140000,60780.46,61153.47,60605.15,61029.58,2208.3809836899,0
BTC.V,60,20240509,150000,61029.58,61603.9,61001.01,61492.05,1694.4605151971,0
BTC.V,60,20240509,160000,61492.05,61514.11,60857.05,61153.56,2693.0662658019,0
BTC.V,60,20240509,170000,61161.23,61537.62,61088.21,61511.68,2064.373517178,0
BTC.V,60,20240509,180000,61511.69,62249.48,61435.86,62130.47,4219.8305510312,0
BTC.V,60,20240509,190000,62131.1,62640.8,61815.23,61842.78,4558.2851489748,0
BTC.V,60,20240509,200000,61842.49,62189.67,61732.09,61925.24,1960.6382818115,0
BTC.V,60,20240509,210000,61925.24,62241.32,61868.34,62241.01,1316.2784235405,0
BTC.V,60,20240509,220000,62241.01,62540.91,62163.22,62450.55,2000.6600371501,0
BTC.V,60,20240509,230000,62450.55,62649.9,62342.01,62619.07,1502.341984092,0
BTC.V,60,20240509,235900,62616.72,62809.45,62417.46,62533.32,1627.2555846129,0
BTC.V,60,20240510,010000,62543.71,63418.25,62483.64,63272.24,2330.5371659201,0
BTC.V,60,20240510,020000,63263.78,63321.78,62854.56,63065.18,1398.0531728532,0
BTC.V,60,20240510,030000,63065.17,63085.18,62733.22,62831.3,915.1278516934,0
BTC.V,60,20240510,040000,62832.07,62961.69,62655.81,62877.85,1362.3539789346,0
BTC.V,60,20240510,050000,62877.84,63037.61,62766.11,62904.95,986.6257978207,0
BTC.V,60,20240510,060000,62904.95,62925.85,62788.3,62909.87,662.1952218636,0
BTC.V,60,20240510,070000,62909.88,62999.81,62784.96,62921.81,674.7212949555,0
BTC.V,60,20240510,080000,62921.82,62965.3,62653.92,62750.45,756.3918239403,0
BTC.V,60,20240510,090000,62752.82,63223.16,62735.72,63156.53,1118.3658680995,0
BTC.V,60,20240510,100000,63169.18,63370.48,62981.63,63070.45,2872.4042362646,0
BTC.V,60,20240510,110000,63070.44,63128.48,62838.46,63032.43,947.4449625896,0
BTC.V,60,20240510,120000,63035.42,63203.91,62842.47,63119.39,984.79070178068,0
BTC.V,60,20240510,130000,63119.4,63129.79,62850.57,63016.63,676.6676847442,0
BTC.V,60,20240510,140000,63016.62,63313.66,62797.21,63293.31,1145.0899186007,0
BTC.V,60,20240510,150000,63293.3,63456.98,62939.38,63007.29,1832.4285162399,0
BTC.V,60,20240510,160000,63014.66,63101.49,62805.99,62996.44,1342.1434073911,0
BTC.V,60,20240510,170000,62969.07,63075.56,60683.62,61102.62,8179.3484907886,0
BTC.V,60,20240510,180000,61104.05,61310.68,60688.44,60913.32,6357.31015814,0
BTC.V,60,20240510,190000,60902.55,61272.31,60406.61,61061.08,5145.6984251206,0
BTC.V,60,20240510,200000,61052.62,61052.62,60170,60366.21,5020.097162938,0
BTC.V,60,20240510,210000,60366.21,60758.03,60202.81,60689.75,1846.0844756162,0
BTC.V,60,20240510,220000,60689.75,60865.54,60507.23,60688.42,2200.5012659032,0
BTC.V,60,20240510,230000,60686.49,60950.33,60439.27,60496.94,1674.4469468024,0
BTC.V,60,20240510,235900,60496.95,60758.86,60448.38,60691.74,1044.57666611,0
BTC.V,60,20240511,010000,60691.79,60913.52,60605.81,60838.8,1103.1465649143,0
BTC.V,60,20240511,020000,60838.79,60988.36,60768.95,60786.62,637.5580663657,0
BTC.V,60,20240511,030000,60786.62,60915.99,60637.19,60766.63,843.3270401939,0
BTC.V,60,20240511,040000,60766.63,61082.21,60750.63,60859.65,823.1383211737,0
BTC.V,60,20240511,050000,60859.65,60958.25,60734.1,60876.34,682.2606104567,0
BTC.V,60,20240511,060000,60876.35,60899.98,60699.17,60713.67,437.566637474,0
BTC.V,60,20240511,070000,60713.67,60863.82,60695.61,60749.59,623.1106694333,0
BTC.V,60,20240511,080000,60749.59,60921.51,60749.59,60903.71,440.852149407,0
BTC.V,60,20240511,090000,60903.72,61063.51,60883.01,60937.15,537.88897536446,0
BTC.V,60,20240511,100000,60948.15,61002.67,60845.45,61002.05,537.073221405,0
BTC.V,60,20240511,110000,61002.05,61042.87,60764.2,60774.2,636.6569677395,0
BTC.V,60,20240511,120000,60776.03,60875.74,60643.2,60875.74,889.60411993311,0
BTC.V,60,20240511,130000,60877.63,60877.63,60665.3,60719.27,413.5604120975,0
BTC.V,60,20240511,140000,60719.27,60761.43,60461.41,60655.49,829.5640353404,0
BTC.V,60,20240511,150000,60655.48,60790.16,60618.47,60685.11,441.3382953174,0
BTC.V,60,20240511,160000,60685.12,60955.48,60641.4,60946.39,658.4124916286,0
BTC.V,60,20240511,170000,60946.39,60975,60762.07,60818.1,589.85256652273,0
BTC.V,60,20240511,180000,60818.1,61468.4,60818.1,61147.87,2283.0862866728,0
BTC.V,60,20240511,190000,61157.15,61385.53,61066.18,61166.66,1130.0618225915,0
BTC.V,60,20240511,200000,61183.52,61232.87,60992.81,61073.99,776.0881534762,0
BTC.V,60,20240511,210000,61073.99,61275.47,60991.59,61189.44,515.97244941786,0
BTC.V,60,20240511,220000,61189.45,61192.51,61033.9,61120.15,358.7136273547,0
BTC.V,60,20240511,230000,61116.17,61130.36,60778.72,60997.05,999.68102799896,0
BTC.V,60,20240511,235900,60997.04,60997.05,60826.63,60906.6,307.4356982878,0
BTC.V,60,20240512,010000,60906.15,60976.58,60885.86,60896.59,365.5635625553,0
BTC.V,60,20240512,020000,60896.6,60972.37,60732.99,60809.57,462.9239375879,0
BTC.V,60,20240512,030000,60809.57,61080.22,60786.97,60951.61,452.1607823541,0
BTC.V,60,20240512,040000,60953.61,61054.96,60835.36,60843.65,329.16472018284,0
BTC.V,60,20240512,050000,60843.65,60954.99,60809.05,60904.88,347.5608415398,0
BTC.V,60,20240512,060000,60904.88,60945.61,60838.86,60905.03,365.4504018064,0
BTC.V,60,20240512,070000,60905.03,61094.94,60894.35,61074.96,361.84691538053,0
BTC.V,60,20240512,080000,61074.95,61074.96,60954.25,61024.97,275.4061538885,0
BTC.V,60,20240512,090000,61024.97,61037.58,60923.1,60925.77,223.7900127652,0
BTC.V,60,20240512,100000,60925.77,60975.26,60595.38,60793.09,839.8481321737,0
BTC.V,60,20240512,110000,60799.31,61085.56,60770.11,61025.55,899.4503480709,0
BTC.V,60,20240512,120000,61025.58,61058.89,60937.63,60975,474.78356909943,0
BTC.V,60,20240512,130000,60975.61,61337.76,60925.01,61131.25,1280.4900401418,0
BTC.V,60,20240512,140000,61131.59,61199.99,61077.61,61113.59,494.4496774383,0
BTC.V,60,20240512,150000,61113.59,61204.4,61057.01,61123.94,590.45847264234,0
BTC.V,60,20240512,160000,61123.95,61211.82,61066.73,61163.76,402.97119032372,0
BTC.V,60,20240512,170000,61163.75,61285.61,61097.27,61143.75,714.13902086706,0
BTC.V,60,20240512,180000,61153.13,61507.39,61121.55,61382.83,1414.7070794662,0
BTC.V,60,20240512,190000,61393.83,61851.31,61324.32,61324.32,2258.5312803172,0
BTC.V,60,20240512,200000,61320.81,61663.91,61096.45,61603.57,1483.2248439541,0
BTC.V,60,20240512,210000,61596.19,61631.74,61331.69,61356.68,606.11313235523,0
BTC.V,60,20240512,220000,61350.63,61419.32,61186.74,61382.78,647.35253668901,0
BTC.V,60,20240512,230000,61382.78,61408.65,61259.35,61260.73,415.9244156324,0
BTC.V,60,20240512,235900,61260.73,61290.91,60891.29,61209.67,1041.9964291662,0
BTC.V,60,20240513,010000,61223.66,61391.75,61177.66,61297.18,635.43605632371,0
BTC.V,60,20240513,020000,61297.18,61521.88,61251.81,61455.1,591.6185191639,0
BTC.V,60,20240513,030000,61455.1,61779.94,61454.49,61481.52,806.1254232709,0
BTC.V,60,20240513,040000,61481.53,61511.35,61157.35,61393.76,1440.6295285269,0
BTC.V,60,20240513,050000,61393.77,61475.4,60929.11,61025.34,2920.5459409017,0
BTC.V,60,20240513,060000,61025.95,61182.86,60731.78,61152.87,2775.2266207465,0
BTC.V,60,20240513,070000,61152.87,61152.87,60877.9,60941.22,1051.1494842275,0
BTC.V,60,20240513,080000,60959.28,60998.31,60784.37,60842.54,1000.0614057345,0
BTC.V,60,20240513,090000,60844.85,61536.53,60780.98,61485.65,2099.3441083335,0
BTC.V,60,20240513,100000,61485.65,62423.68,61442.71,62308.81,3809.2429980917,0
BTC.V,60,20240513,110000,62308.81,63044.21,62308.81,62740.19,6509.1451557659,0
BTC.V,60,20240513,120000,62741.49,63261.79,62741.49,63042.43,3012.2808257298,0
BTC.V,60,20240513,130000,63032.23,63059.35,62354.51,62650.25,3832.2108560068,0
BTC.V,60,20240513,140000,62643.5,62746.45,62456.21,62712.9,1715.9749436893,0
BTC.V,60,20240513,150000,62712.9,62890.65,62375.04,62822.04,3024.4348954291,0
BTC.V,60,20240513,160000,62822.03,63023.46,62575.76,62757.45,3068.5281705582,0
BTC.V,60,20240513,170000,62764.04,63082.96,62711.56,62730.93,3000.127109053,0
BTC.V,60,20240513,180000,62730.94,63184.6,62687.13,62986.67,2807.73340402,0
BTC.V,60,20240513,190000,62991.28,63437.3,62904.97,63170.44,3365.445161043,0
BTC.V,60,20240513,200000,63167.51,63178.74,62598.11,62798.58,2898.1919080352,0
BTC.V,60,20240513,210000,62798.59,62815.36,62559.6,62774.97,1390.8386495805,0
BTC.V,60,20240513,220000,62774.97,63177.39,62774.97,63177.38,2319.522502522,0
BTC.V,60,20240513,230000,63170.56,63182.21,62990.21,63091.26,1037.5223568374,0
BTC.V,60,20240513,235900,63091.26,63117.48,62833.09,62893.07,659.6104725363,0
BTC.V,60,20240514,010000,62894.84,62945.9,62709.31,62763.1,1040.0474429816,0
BTC.V,60,20240514,020000,62763.11,62968.18,62709.23,62927.5,785.19808024524,0
BTC.V,60,20240514,030000,62927.49,63106.37,62709.47,62803.09,2580.0271846214,0
BTC.V,60,20240514,040000,62803.1,63006.64,62568.75,62640.11,1787.8142268873,0
BTC.V,60,20240514,050000,62640.12,62696.37,62487.91,62518.85,3761.5935201075,0
BTC.V,60,20240514,060000,62518.84,62664.44,62370.15,62456.48,3314.5127569153,0
BTC.V,60,20240514,070000,62454.72,62634.39,62367.37,62515.18,1414.8728517904,0
BTC.V,60,20240514,080000,62515.19,62744.22,62451.56,62682.09,1048.8289336093,0
BTC.V,60,20240514,090000,62682.1,62682.1,61376.17,62008.49,5474.7721831135,0
BTC.V,60,20240514,100000,62008.5,62083.26,61799.07,62003.14,1870.2910234365,0
BTC.V,60,20240514,110000,62003.14,62007.76,61665.78,61828.83,1769.2427163131,0
BTC.V,60,20240514,120000,61824.43,61923.3,61723.46,61766.33,769.46277681875,0
BTC.V,60,20240514,130000,61764.48,61790.66,61489.51,61687.53,1560.7805729152,0
BTC.V,60,20240514,140000,61699.69,61859.99,61664.88,61760.86,953.2206216838,0
BTC.V,60,20240514,150000,61760.87,62069.49,61298.7,61532.21,3704.0098687008,0
BTC.V,60,20240514,160000,61527.73,62016.29,61412.83,61652.74,2526.830614675,0
BTC.V,60,20240514,170000,61657.11,62260.75,61177.29,61754.42,4791.084551935,0
BTC.V,60,20240514,180000,61756.46,61939.19,61638.66,61759.61,2323.971537524,0
BTC.V,60,20240514,190000,61750.81,61766.18,61179.66,61385.97,2972.009116505,0
BTC.V,60,20240514,200000,61386.07,61498.27,61117.3,61267.02,3211.8340191733,0
BTC.V,60,20240514,210000,61270.23,61418.1,61176.94,61381.46,1221.622029033,0
BTC.V,60,20240514,220000,61381.47,61647.92,61349.32,61564.49,1317.1393259204,0
BTC.V,60,20240514,230000,61564.49,61681.61,61529.13,61582.66,733.0303039184,0
BTC.V,60,20240514,235900,61586.64,61771.45,61453.35,61672.35,930.4064076294,0
BTC.V,60,20240515,010000,61672.36,61739.72,61546.65,61681.64,888.4429732837,0
BTC.V,60,20240515,020000,61681.64,61700.08,61510.46,61547.32,680.9503978147,0
BTC.V,60,20240515,030000,61547.33,61762.91,61294.99,61400.87,1161.2375703677,0
BTC.V,60,20240515,040000,61400.88,61722.36,61394.54,61658.37,892.3985661177,0
BTC.V,60,20240515,050000,61658.37,61866.05,61651.96,61736.32,802.2804868632,0
BTC.V,60,20240515,060000,61736.33,61991.66,61734.76,61913.45,928.95642455613,0
BTC.V,60,20240515,070000,61913.45,61951.01,61782.33,61869.04,921.79161327539,0
BTC.V,60,20240515,080000,61869.05,62024.43,61852.17,61900.8,891.0165551086,0
BTC.V,60,20240515,090000,61908.38,61957.48,61802.19,61939.19,859.1382903947,0
BTC.V,60,20240515,100000,61939.81,62260.07,61866.62,62177.88,1472.3078983034,0
BTC.V,60,20240515,110000,62175.77,62246.66,62025.06,62123.63,1334.1238391399,0
BTC.V,60,20240515,120000,62124.26,62906.27,61910.74,62641.84,3189.6535550904,0
BTC.V,60,20240515,130000,62641.85,62986.44,62354.89,62665.93,3532.2051122901,0
BTC.V,60,20240515,140000,62665.94,62815.13,62239.42,62455.3,2109.5475828262,0
BTC.V,60,20240515,150000,62456.35,64143.18,62407.05,63750.56,9775.58238201,0
BTC.V,60,20240515,160000,63750.55,64659.35,63536.07,64143.87,9467.76843164,0
BTC.V,60,20240515,170000,64144.71,64501.92,63989.34,64501.92,6129.859130111,0
BTC.V,60,20240515,180000,64501.93,65077.32,64384.11,64727.93,8113.890768696,0
BTC.V,60,20240515,190000,64742.94,65127.35,64732.31,64768.99,4834.3250279612,0
BTC.V,60,20240515,200000,64778.72,65140.85,64778.72,65075.38,3797.570552896,0
BTC.V,60,20240515,210000,65066.58,65830.45,64985.73,65749.12,6010.642059613,0
BTC.V,60,20240515,220000,65758.68,66452.45,65349.1,66063.31,8751.863605,0
BTC.V,60,20240515,230000,66052.42,66131.53,65789.29,65980.98,3784.425552321,0
BTC.V,60,20240515,235900,65980.98,66240.37,65827.24,65895.4,2207.573861364,0
BTC.V,60,20240516,010000,65912.85,66317.8,65883.79,66142.75,2233.379244121,0
BTC.V,60,20240516,020000,66142.76,66464.59,66098.43,66228.35,2702.8647768948,0
BTC.V,60,20240516,030000,66228.36,66681.32,65977.05,66101.75,3498.650144061,0
