<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
9386.76,9408.25,9381.07,9383.02,0,0,2024-11-14 13:00:00
9382.46,9402.93,9337.03,9370.87,0,0,2024-11-14 14:00:00
9370.32,9436.64,9364.63,9429.46,0,0,2024-11-14 15:00:00
9434.33,9434.33,9357.35,9420.42,0,0,2024-11-14 16:00:00
9447.7,9500.79,9424.71,9497.12,0,0,2024-11-15 09:00:00
9492.54,9495.64,9469.96,9471.62,0,0,2024-11-15 10:00:00
9471.85,9480.07,9457.43,9470.93,0,0,2024-11-15 11:00:00
9471.33,9472.78,9441.6,9465.78,0,0,2024-11-15 12:00:00
9466.67,9469.07,9407.4,9415.13,0,0,2024-11-15 13:00:00
9412.97,9449.49,9396.35,9445.96,0,0,2024-11-15 14:00:00
9444.39,9455.74,9396.86,9413.94,0,0,2024-11-15 15:00:00
9413.48,9449.85,9375.93,9389.62,0,0,2024-11-15 16:00:00
9419.42,9430.74,9315.84,9335.32,0,0,2024-11-18 09:00:00
9335.65,9377.26,9331.0,9359.58,0,0,2024-11-18 10:00:00
9359.89,9376.81,9341.72,9363.6,0,0,2024-11-18 11:00:00
9366.31,9387.33,9343.92,9344.35,0,0,2024-11-18 12:00:00
9343.93,9373.32,9331.92,9364.39,0,0,2024-11-18 13:00:00
9364.52,9379.6,9353.68,9374.5,0,0,2024-11-18 14:00:00
9373.77,9397.0,9363.85,9368.82,0,0,2024-11-18 15:00:00
9368.44,9444.19,9355.18,9395.39,0,0,2024-11-18 16:00:00
9430.99,9441.89,9341.66,9350.79,0,0,2024-11-19 09:00:00
9349.19,9360.89,9324.06,9346.7,0,0,2024-11-19 10:00:00
9346.45,9368.38,9268.02,9270.93,0,0,2024-11-19 11:00:00
9269.87,9294.94,9262.14,9276.51,0,0,2024-11-19 12:00:00
9277.09,9282.97,9224.87,9230.63,0,0,2024-11-19 13:00:00
9228.95,9255.99,9224.84,9225.18,0,0,2024-11-19 14:00:00
9221.77,9241.86,9176.37,9185.92,0,0,2024-11-19 15:00:00
9188.52,9265.25,9175.8,9232.9,0,0,2024-11-19 16:00:00
9272.75,9306.75,9256.19,9282.32,0,0,2024-11-20 09:00:00
9282.47,9284.93,9254.53,9273.19,0,0,2024-11-20 10:00:00
9272.5,9273.97,9241.2,9247.94,0,0,2024-11-20 11:00:00
9248.45,9265.1,9240.67,9240.67,0,0,2024-11-20 12:00:00
9241.17,9258.26,9213.89,9246.48,0,0,2024-11-20 13:00:00
9247.46,9265.11,9237.35,9249.27,0,0,2024-11-20 14:00:00
9250.31,9257.46,9203.48,9214.36,0,0,2024-11-20 15:00:00
9209.19,9209.19,9024.47,9031.82,0,0,2024-11-20 16:00:00
9079.84,9120.42,9070.87,9112.37,0,0,2024-11-21 09:00:00
9112.15,9142.99,9107.38,9134.34,0,0,2024-11-21 10:00:00
9134.45,9147.79,9127.36,9142.68,0,0,2024-11-21 11:00:00
9145.3,9161.96,9130.23,9149.69,0,0,2024-11-21 12:00:00
9148.87,9296.23,9121.69,9288.23,0,0,2024-11-21 13:00:00
9294.62,9314.23,9280.94,9303.3,0,0,2024-11-21 14:00:00
9307.97,9336.34,9272.15,9331.94,0,0,2024-11-21 15:00:00
9333.02,9379.74,9331.13,9367.77,0,0,2024-11-21 16:00:00
9377.49,9398.98,9337.87,9397.33,0,0,2024-11-22 09:00:00
9399.27,9503.3,9399.27,9480.39,0,0,2024-11-22 10:00:00
9480.68,9509.26,9451.94,9468.68,0,0,2024-11-22 11:00:00
9468.46,9482.38,9444.59,9444.79,0,0,2024-11-22 12:00:00
9445.54,9454.36,9410.06,9444.06,0,0,2024-11-22 13:00:00
9446.68,9487.48,9441.78,9465.8,0,0,2024-11-22 14:00:00
9463.33,9515.27,9461.68,9510.11,0,0,2024-11-22 15:00:00
9509.88,9550.27,9496.47,9549.89,0,0,2024-11-22 16:00:00
9618.42,9665.78,9592.76,9622.25,0,0,2024-11-25 09:00:00
9623.06,9654.65,9621.96,9622.42,0,0,2024-11-25 10:00:00
9620.72,9652.24,9613.53,9619.2,0,0,2024-11-25 11:00:00
9619.97,9654.9,9616.84,9650.44,0,0,2024-11-25 12:00:00
9650.27,9660.61,9637.46,9640.99,0,0,2024-11-25 13:00:00
9641.78,9717.22,9626.04,9715.06,0,0,2024-11-25 14:00:00
9717.9,9717.9,9676.28,9697.48,0,0,2024-11-25 15:00:00
9697.54,9709.88,9650.67,9659.96,0,0,2024-11-25 16:00:00
9654.12,9689.25,9622.36,9642.99,0,0,2024-11-26 09:00:00
9643.18,9691.28,9635.51,9674.38,0,0,2024-11-26 10:00:00
9677.7,9683.41,9657.43,9663.97,0,0,2024-11-26 11:00:00
9662.74,9676.02,9630.06,9643.57,0,0,2024-11-26 12:00:00
9641.61,9664.4,9640.52,9640.52,0,0,2024-11-26 13:00:00
9640.59,9642.71,9579.87,9610.59,0,0,2024-11-26 14:00:00
9609.02,9626.23,9600.39,9602.83,0,0,2024-11-26 15:00:00
9600.76,9651.72,9594.59,9636.12,0,0,2024-11-26 16:00:00
9730.98,9741.42,9692.04,9697.46,0,0,2024-11-27 09:00:00
9694.49,9700.58,9641.54,9667.25,0,0,2024-11-27 10:00:00
9667.33,9681.1,9656.82,9678.88,0,0,2024-11-27 11:00:00
9680.6,9697.71,9670.29,9690.8,0,0,2024-11-27 12:00:00
9690.54,9693.25,9658.49,9676.97,0,0,2024-11-27 13:00:00
9676.08,9676.45,9643.66,9647.61,0,0,2024-11-27 14:00:00
9643.69,9693.35,9619.86,9673.43,0,0,2024-11-27 15:00:00
9673.47,9703.71,9639.77,9639.77,0,0,2024-11-27 16:00:00
9640.57,9671.41,9619.07,9645.06,0,0,2024-11-28 09:00:00
9643.96,9662.13,9631.43,9634.84,0,0,2024-11-28 10:00:00
9633.91,9644.67,9624.48,9635.02,0,0,2024-11-28 11:00:00
9639.18,9645.93,9626.69,9645.2,0,0,2024-11-28 12:00:00
9649.73,9650.56,9608.8,9610.18,0,0,2024-11-28 13:00:00
9608.9,9621.69,9587.57,9612.37,0,0,2024-11-28 14:00:00
9613.58,9643.1,9610.16,9618.64,0,0,2024-11-28 15:00:00
9623.69,9642.78,9609.46,9640.08,0,0,2024-11-28 16:00:00
9650.73,9658.61,9603.45,9631.12,0,0,2024-11-29 09:00:00
9632.21,9633.45,9605.81,9611.61,0,0,2024-11-29 10:00:00
9611.58,9623.53,9608.77,9617.48,0,0,2024-11-29 11:00:00
9618.36,9636.44,9610.12,9622.22,0,0,2024-11-29 12:00:00
9622.83,9640.42,9595.54,9628.0,0,0,2024-11-29 13:00:00
9631.49,9643.52,9614.24,9631.18,0,0,2024-11-29 14:00:00
9634.77,9734.1,9631.76,9706.98,0,0,2024-11-29 15:00:00
9706.76,9706.76,9576.85,9652.0,0,0,2024-11-29 16:00:00
9602.31,9614.02,9575.2,9577.55,0,0,2024-12-02 09:00:00
9575.68,9620.57,9575.68,9602.87,0,0,2024-12-02 10:00:00
9603.67,9663.32,9601.95,9651.62,0,0,2024-12-02 11:00:00
9652.94,9661.42,9632.73,9654.08,0,0,2024-12-02 12:00:00
9653.67,9657.37,9626.93,9632.55,0,0,2024-12-02 13:00:00
9631.36,9647.96,9615.34,9626.5,0,0,2024-12-02 14:00:00
9628.05,9664.87,9614.83,9658.18,0,0,2024-12-02 15:00:00
9663.43,9697.77,9655.35,9681.11,0,0,2024-12-02 16:00:00
9713.21,9855.21,9662.43,9844.97,0,0,2024-12-03 09:00:00
9845.61,9885.8,9845.61,9877.17,0,0,2024-12-03 10:00:00
9876.04,9883.23,9860.62,9862.2,0,0,2024-12-03 11:00:00
9863.33,9864.48,9829.93,9832.65,0,0,2024-12-03 12:00:00
9834.35,9858.58,9824.74,9845.03,0,0,2024-12-03 13:00:00
9844.05,9882.37,9841.87,9878.73,0,0,2024-12-03 14:00:00
9875.77,9884.02,9856.45,9859.17,0,0,2024-12-03 15:00:00
9858.04,9868.34,9815.41,9827.23,0,0,2024-12-03 16:00:00
9858.69,9888.91,9854.44,9881.42,0,0,2024-12-04 09:00:00
9885.11,9890.34,9873.71,9875.4,0,0,2024-12-04 10:00:00
9875.65,9886.09,9866.38,9879.37,0,0,2024-12-04 11:00:00
9878.31,9885.04,9867.26,9879.42,0,0,2024-12-04 12:00:00
9881.48,9938.91,9868.27,9936.37,0,0,2024-12-04 13:00:00
9935.25,9939.85,9892.04,9908.92,0,0,2024-12-04 14:00:00
9905.78,9917.16,9869.06,9917.16,0,0,2024-12-04 15:00:00
9916.66,9933.89,9886.0,9886.05,0,0,2024-12-04 16:00:00
9912.17,9953.21,9897.8,9939.56,0,0,2024-12-05 09:00:00
9941.07,9952.76,9928.08,9951.2,0,0,2024-12-05 10:00:00
9953.03,9956.77,9937.62,9952.22,0,0,2024-12-05 11:00:00
9950.38,9965.31,9943.27,9961.37,0,0,2024-12-05 12:00:00
9960.63,9962.27,9933.13,9935.41,0,0,2024-12-05 13:00:00
9933.58,9944.26,9894.72,9905.05,0,0,2024-12-05 14:00:00
9904.0,9911.42,9852.05,9911.42,0,0,2024-12-05 15:00:00
9914.79,9948.42,9910.36,9935.96,0,0,2024-12-05 16:00:00
10063.7,10076.03,10012.42,10019.43,0,0,2024-12-06 09:00:00
10019.93,10080.76,10018.59,10064.72,0,0,2024-12-06 10:00:00
10066.22,10088.45,10064.84,10077.18,0,0,2024-12-06 11:00:00
10078.22,10087.8,10072.69,10081.18,0,0,2024-12-06 12:00:00
10081.35,10082.74,10057.53,10074.65,0,0,2024-12-06 13:00:00
10076.0,10093.2,10073.86,10080.6,0,0,2024-12-06 14:00:00
10081.65,10098.1,10075.64,10086.87,0,0,2024-12-06 15:00:00
10085.68,10089.3,10067.67,10081.0,0,0,2024-12-06 16:00:00
10174.96,10193.43,10150.61,10166.24,0,0,2024-12-09 09:00:00
10168.9,10191.29,10167.93,10179.07,0,0,2024-12-09 10:00:00
10179.01,10199.5,10174.43,10196.18,0,0,2024-12-09 11:00:00
10196.19,10226.23,10193.57,10224.74,0,0,2024-12-09 12:00:00
10227.63,10236.51,10202.61,10209.69,0,0,2024-12-09 13:00:00
10210.93,10258.16,10209.37,10244.43,0,0,2024-12-09 14:00:00
10241.34,10262.15,10236.5,10236.5,0,0,2024-12-09 15:00:00
10235.03,10257.39,10225.78,10257.39,0,0,2024-12-09 16:00:00
10257.19,10274.06,10227.91,10248.75,0,0,2024-12-10 09:00:00
10249.67,10276.67,10205.39,10225.12,0,0,2024-12-10 10:00:00
10224.17,10229.94,10204.76,10226.7,0,0,2024-12-10 11:00:00
10228.28,10228.3,10190.23,10198.13,0,0,2024-12-10 12:00:00
10198.33,10206.39,10163.68,10183.33,0,0,2024-12-10 13:00:00
10182.06,10185.59,10123.66,10141.35,0,0,2024-12-10 14:00:00
10138.72,10154.6,10098.85,10127.68,0,0,2024-12-10 15:00:00
10128.02,10129.13,10079.8,10099.03,0,0,2024-12-10 16:00:00
10132.38,10170.04,10097.91,10156.31,0,0,2024-12-11 09:00:00
10155.31,10163.56,10106.37,10109.17,0,0,2024-12-11 10:00:00
10108.18,10108.18,10024.71,10049.02,0,0,2024-12-11 11:00:00
10049.13,10054.76,10010.59,10050.54,0,0,2024-12-11 12:00:00
10050.88,10071.52,10047.54,10049.94,0,0,2024-12-11 13:00:00
10048.53,10060.72,10032.19,10038.75,0,0,2024-12-11 14:00:00
10037.99,10111.66,10035.65,10106.23,0,0,2024-12-11 15:00:00
10108.09,10112.04,10035.57,10058.47,0,0,2024-12-11 16:00:00
10109.23,10129.71,10095.15,10117.45,0,0,2024-12-12 09:00:00
10118.66,10154.77,10118.61,10139.36,0,0,2024-12-12 10:00:00
10140.15,10148.86,10131.15,10140.56,0,0,2024-12-12 11:00:00
10138.62,10150.19,10132.07,10132.3,0,0,2024-12-12 12:00:00
10131.23,10146.31,10105.65,10105.65,0,0,2024-12-12 13:00:00
10099.86,10127.88,10087.43,10114.38,0,0,2024-12-12 14:00:00
10114.11,10134.95,10095.88,10104.02,0,0,2024-12-12 15:00:00
10099.52,10109.45,10026.8,10058.63,0,0,2024-12-12 16:00:00
10028.15,10028.15,9964.89,9987.5,0,0,2024-12-13 09:00:00
9986.04,10031.97,9978.96,10022.94,0,0,2024-12-13 10:00:00
10024.48,10024.48,10000.92,10011.18,0,0,2024-12-13 11:00:00
10011.25,10037.04,10006.95,10031.53,0,0,2024-12-13 12:00:00
10031.45,10070.14,10031.28,10057.6,0,0,2024-12-13 13:00:00
10057.09,10061.96,10016.55,10034.71,0,0,2024-12-13 14:00:00
10035.36,10045.17,10020.63,10037.46,0,0,2024-12-13 15:00:00
10036.29,10125.46,10027.24,10125.46,0,0,2024-12-13 16:00:00
10146.61,10156.8,10109.27,10112.66,0,0,2024-12-16 09:00:00
10110.02,10133.37,10110.02,10123.12,0,0,2024-12-16 10:00:00
10123.79,10126.7,10096.47,10104.93,0,0,2024-12-16 11:00:00
10106.23,10109.05,10069.41,10093.53,0,0,2024-12-16 12:00:00
10091.62,10104.57,10078.23,10082.24,0,0,2024-12-16 13:00:00
10083.39,10112.23,10081.92,10106.58,0,0,2024-12-16 14:00:00
10106.0,10108.06,10048.18,10058.6,0,0,2024-12-16 15:00:00
10057.95,10064.17,9997.66,9997.66,0,0,2024-12-16 16:00:00
10012.62,10039.45,9977.44,10003.32,0,0,2024-12-17 09:00:00
10001.33,10007.58,9913.91,9935.19,0,0,2024-12-17 10:00:00
9933.9,9945.5,9918.58,9934.91,0,0,2024-12-17 11:00:00
9938.09,9998.31,9928.17,9985.29,0,0,2024-12-17 12:00:00
9979.97,9998.28,9959.14,9968.35,0,0,2024-12-17 13:00:00
9968.46,9979.31,9935.56,9951.95,0,0,2024-12-17 14:00:00
9954.05,10050.37,9932.75,10044.9,0,0,2024-12-17 15:00:00
10048.93,10054.03,10011.27,10011.27,0,0,2024-12-17 16:00:00
10007.26,10020.4,9965.58,9972.79,0,0,2024-12-18 09:00:00
9973.79,9993.84,9964.09,9981.0,0,0,2024-12-18 10:00:00
9983.9,9995.4,9977.58,9982.68,0,0,2024-12-18 11:00:00
9979.6,9990.76,9974.92,9980.01,0,0,2024-12-18 12:00:00
9978.13,9985.14,9949.45,9958.16,0,0,2024-12-18 13:00:00
9958.22,10034.4,9956.91,10034.4,0,0,2024-12-18 14:00:00
10037.6,10050.55,10026.33,10041.51,0,0,2024-12-18 15:00:00
10041.34,10042.3,9912.58,9915.76,0,0,2024-12-18 16:00:00
9851.29,9887.05,9826.56,9848.65,0,0,2024-12-19 09:00:00
9844.06,9896.13,9830.71,9892.73,0,0,2024-12-19 10:00:00
9894.23,9894.76,9869.14,9881.03,0,0,2024-12-19 11:00:00
9881.95,9881.95,9855.56,9861.66,0,0,2024-12-19 12:00:00
9861.68,9870.63,9856.39,9857.34,0,0,2024-12-19 13:00:00
9856.25,9893.93,9849.66,9875.91,0,0,2024-12-19 14:00:00
9876.98,9885.61,9793.64,9812.42,0,0,2024-12-19 15:00:00
9812.74,9836.37,9755.0,9765.12,0,0,2024-12-19 16:00:00
9790.96,9814.77,9760.66,9785.27,0,0,2024-12-20 09:00:00
9786.49,9801.66,9730.91,9746.36,0,0,2024-12-20 10:00:00
9745.85,9751.75,9729.82,9740.13,0,0,2024-12-20 11:00:00
9739.3,9772.65,9737.82,9770.57,0,0,2024-12-20 12:00:00
9770.92,9772.45,9739.73,9763.25,0,0,2024-12-20 13:00:00
9762.22,9768.58,9705.85,9729.7,0,0,2024-12-20 14:00:00
9732.54,9776.96,9702.45,9710.45,0,0,2024-12-20 15:00:00
9709.41,9739.57,9707.51,9724.5,0,0,2024-12-20 16:00:00
